,BUILDINGID,wathtot,time
28444,0128,187000.0,2021-02-08T15:00:01.283867Z
28445,0130,322000.0,2021-02-08T15:00:01.283867Z
28446,0151,1021000.0,2021-02-08T15:00:01.283867Z
28447,016a,1130000.0,2021-02-08T15:00:01.283867Z
28448,0194,276000.0,2021-02-08T15:00:01.283867Z
28449,0201,5691000.0,2021-02-08T15:00:01.283867Z
28450,0202,4713000.0,2021-02-08T15:00:01.283867Z
28451,026a,487000.0,2021-02-08T15:00:01.283867Z
28452,109a,368000.0,2021-02-08T15:00:01.283867Z
28453,109b,331000.0,2021-02-08T15:00:01.283867Z
28454,109c,451000.0,2021-02-08T15:00:01.283867Z
28455,109d,166000.0,2021-02-08T15:00:01.283867Z
28456,0002,510000.0,2021-02-07T15:00:02.008614Z
28457,0005,4120000.0,2021-02-07T15:00:02.008614Z
28458,0006,4783000.0,2021-02-07T15:00:02.008614Z
28459,0007,4479000.0,2021-02-07T15:00:02.008614Z
28460,0008,2402000.0,2021-02-07T15:00:02.008614Z
28461,0009,1413000.0,2021-02-07T15:00:02.008614Z
28462,0010,2421000.0,2021-02-07T15:00:02.008614Z
28463,0012,921000.0,2021-02-07T15:00:02.008614Z
28464,0013,496000.0,2021-02-07T15:00:02.008614Z
28465,0014,281000.0,2021-02-07T15:00:02.008614Z
28466,0015,47000.0,2021-02-07T15:00:02.008614Z
28467,0016,2402000.0,2021-02-07T15:00:02.008614Z
28468,0017,1677.0,2021-02-07T15:00:02.008614Z
28469,0018,174000.0,2021-02-07T15:00:02.008614Z
28470,0019,4803000.0,2021-02-07T15:00:02.008614Z
28471,0027,623000.0,2021-02-07T15:00:02.008614Z
28472,0029,3664000.0,2021-02-07T15:00:02.008614Z
28473,0030,2697000.0,2021-02-07T15:00:02.008614Z
28474,0031,1221000.0,2021-02-07T15:00:02.008614Z
28475,0032,100000.0,2021-02-07T15:00:02.008614Z
28476,0033,694000.0,2021-02-07T15:00:02.008614Z
28477,0034,745000.0,2021-02-07T15:00:02.008614Z
28478,0035,393000.0,2021-02-07T15:00:02.008614Z
28479,0036,293000.0,2021-02-07T15:00:02.008614Z
28480,0037,2508000.0,2021-02-07T15:00:02.008614Z
28481,0038,1734000.0,2021-02-07T15:00:02.008614Z
28482,0039,2049000.0,2021-02-07T15:00:02.008614Z
28483,0040,320000.0,2021-02-07T15:00:02.008614Z
28484,0041,4000.0,2021-02-07T15:00:02.008614Z
28485,0042,54000.0,2021-02-07T15:00:02.008614Z
28486,0047,514000.0,2021-02-07T15:00:02.008614Z
28487,0048,176000.0,2021-02-07T15:00:02.008614Z
28488,0049,3676000.0,2021-02-07T15:00:02.008614Z
28489,0051,1473000.0,2021-02-07T15:00:02.008614Z
28490,0058,992000.0,2021-02-07T15:00:02.008614Z
28491,0063,3719000.0,2021-02-07T15:00:02.008614Z
28492,0064,347000.0,2021-02-07T15:00:02.008614Z
28493,0065,796000.0,2021-02-07T15:00:02.008614Z
28494,0066,548000.0,2021-02-07T15:00:02.008614Z
28495,0067,543000.0,2021-02-07T15:00:02.008614Z
28496,0068,844000.0,2021-02-07T15:00:02.008614Z
28497,0069,480012.0,2021-02-07T15:00:02.008614Z
28498,006a,438000.0,2021-02-07T15:00:02.008614Z
28499,0071,681000.0,2021-02-07T15:00:02.008614Z
28500,0072,738000.0,2021-02-07T15:00:02.008614Z
28501,0073,592000.0,2021-02-07T15:00:02.008614Z
28502,0074,590000.0,2021-02-07T15:00:02.008614Z
28503,0075,447000.0,2021-02-07T15:00:02.008614Z
28504,0076,813000.0,2021-02-07T15:00:02.008614Z
28505,0077,356000.0,2021-02-07T15:00:02.008614Z
28506,0080,150000.0,2021-02-07T15:00:02.008614Z
28507,0081,706000.0,2021-02-07T15:00:02.008614Z
28508,0083,204000.0,2021-02-07T15:00:02.008614Z
28509,0084,104000.0,2021-02-07T15:00:02.008614Z
28510,0085,400000.0,2021-02-07T15:00:02.008614Z
28511,0086,101000.0,2021-02-07T15:00:02.008614Z
28512,0087,1764000.0,2021-02-07T15:00:02.008614Z
28513,0088,120000.0,2021-02-07T15:00:02.008614Z
28514,0089,248000.0,2021-02-07T15:00:02.008614Z
28515,008b,4594000.0,2021-02-07T15:00:02.008614Z
28516,0090,98000.0,2021-02-07T15:00:02.008614Z
28517,0091,92000.0,2021-02-07T15:00:02.008614Z
28518,0092,118000.0,2021-02-07T15:00:02.008614Z
28519,0093,204000.0,2021-02-07T15:00:02.008614Z
28520,0094,157000.0,2021-02-07T15:00:02.008614Z
28521,0095,147000.0,2021-02-07T15:00:02.008614Z
28522,0096,155000.0,2021-02-07T15:00:02.008614Z
28523,0097,117000.0,2021-02-07T15:00:02.008614Z
28524,0098,167.0,2021-02-07T15:00:02.008614Z
28525,0099,171000.0,2021-02-07T15:00:02.008614Z
28526,009a,6416000.0,2021-02-07T15:00:02.008614Z
28527,0100,180000.0,2021-02-07T15:00:02.008614Z
28528,0101,268000.0,2021-02-07T15:00:02.008614Z
28529,0102,80000.0,2021-02-07T15:00:02.008614Z
28530,0104,169000.0,2021-02-07T15:00:02.008614Z
28531,0105,117000.0,2021-02-07T15:00:02.008614Z
28532,0106,91000.0,2021-02-07T15:00:02.008614Z
28533,0107,278000.0,2021-02-07T15:00:02.008614Z
28534,0111,2365000.0,2021-02-07T15:00:02.008614Z
28535,0113,1713000.0,2021-02-07T15:00:02.008614Z
28536,0114,1221000.0,2021-02-07T15:00:02.008614Z
28537,0115,312000.0,2021-02-07T15:00:02.008614Z
28538,0117,3337000.0,2021-02-07T15:00:02.008614Z
28539,0118,2451000.0,2021-02-07T15:00:02.008614Z
28540,0121,1459000.0,2021-02-07T15:00:02.008614Z
28541,0123,1093000.0,2021-02-07T15:00:02.008614Z
28542,0124,3845000.0,2021-02-07T15:00:02.008614Z
28543,0128,229000.0,2021-02-07T15:00:02.008614Z
28544,0130,318000.0,2021-02-07T15:00:02.008614Z
28545,0151,1277000.0,2021-02-07T15:00:02.008614Z
28546,016a,1145000.0,2021-02-07T15:00:02.008614Z
28547,0194,191000.0,2021-02-07T15:00:02.008614Z
28548,0201,4636000.0,2021-02-07T15:00:02.008614Z
28549,0202,4567000.0,2021-02-07T15:00:02.008614Z
28550,026a,432000.0,2021-02-07T15:00:02.008614Z
28551,109a,339000.0,2021-02-07T15:00:02.008614Z
28552,109b,336000.0,2021-02-07T15:00:02.008614Z
28553,109c,431000.0,2021-02-07T15:00:02.008614Z
28554,109d,163000.0,2021-02-07T15:00:02.008614Z
28555,0002,510000.0,2021-02-06T15:00:01.065441Z
28556,0005,4279000.0,2021-02-06T15:00:01.065441Z
28557,0006,5018000.0,2021-02-06T15:00:01.065441Z
28558,0007,4575000.0,2021-02-06T15:00:01.065441Z
28559,0008,2897000.0,2021-02-06T15:00:01.065441Z
28560,0009,1451000.0,2021-02-06T15:00:01.065441Z
28561,0010,2466000.0,2021-02-06T15:00:01.065441Z
28562,0012,918000.0,2021-02-06T15:00:01.065441Z
28563,0013,592000.0,2021-02-06T15:00:01.065441Z
28564,0014,276000.0,2021-02-06T15:00:01.065441Z
28565,0015,47000.0,2021-02-06T15:00:01.065441Z
28566,0016,2403000.0,2021-02-06T15:00:01.065441Z
28567,0017,1886.0,2021-02-06T15:00:01.065441Z
28568,0018,175000.0,2021-02-06T15:00:01.065441Z
28569,0019,4986000.0,2021-02-06T15:00:01.065441Z
28570,0027,753000.0,2021-02-06T15:00:01.065441Z
28571,0029,3935000.0,2021-02-06T15:00:01.065441Z
28572,0030,2821000.0,2021-02-06T15:00:01.065441Z
28573,0031,1379000.0,2021-02-06T15:00:01.065441Z
28574,0032,101000.0,2021-02-06T15:00:01.065441Z
28575,0033,692000.0,2021-02-06T15:00:01.065441Z
28576,0034,780000.0,2021-02-06T15:00:01.065441Z
28577,0035,430000.0,2021-02-06T15:00:01.065441Z
28578,0036,332000.0,2021-02-06T15:00:01.065441Z
28579,0037,2591000.0,2021-02-06T15:00:01.065441Z
28580,0038,1834000.0,2021-02-06T15:00:01.065441Z
28581,0039,1837000.0,2021-02-06T15:00:01.065441Z
28582,0040,338000.0,2021-02-06T15:00:01.065441Z
28583,0041,5000.0,2021-02-06T15:00:01.065441Z
28584,0042,76000.0,2021-02-06T15:00:01.065441Z
28585,0047,526000.0,2021-02-06T15:00:01.065441Z
28586,0048,226000.0,2021-02-06T15:00:01.065441Z
28587,0049,3966000.0,2021-02-06T15:00:01.065441Z
28588,0051,1467000.0,2021-02-06T15:00:01.065441Z
28589,0058,988000.0,2021-02-06T15:00:01.065441Z
28590,0063,3609000.0,2021-02-06T15:00:01.065441Z
28591,0064,332000.0,2021-02-06T15:00:01.065441Z
28592,0065,784000.0,2021-02-06T15:00:01.065441Z
28593,0066,605000.0,2021-02-06T15:00:01.065441Z
28594,0067,524000.0,2021-02-06T15:00:01.065441Z
28595,0068,822000.0,2021-02-06T15:00:01.065441Z
28596,006a,438000.0,2021-02-06T15:00:01.065441Z
28597,0071,666000.0,2021-02-06T15:00:01.065441Z
28598,0072,688000.0,2021-02-06T15:00:01.065441Z
28599,0073,581000.0,2021-02-06T15:00:01.065441Z
28600,0074,582000.0,2021-02-06T15:00:01.065441Z
28601,0075,441000.0,2021-02-06T15:00:01.065441Z
28602,0076,781000.0,2021-02-06T15:00:01.065441Z
28603,0077,341000.0,2021-02-06T15:00:01.065441Z
28604,0080,149000.0,2021-02-06T15:00:01.065441Z
28605,0081,719000.0,2021-02-06T15:00:01.065441Z
28606,0083,203000.0,2021-02-06T15:00:01.065441Z
28607,0084,104000.0,2021-02-06T15:00:01.065441Z
28608,0085,387000.0,2021-02-06T15:00:01.065441Z
28609,0086,98000.0,2021-02-06T15:00:01.065441Z
28610,0087,1754000.0,2021-02-06T15:00:01.065441Z
28611,0088,118000.0,2021-02-06T15:00:01.065441Z
28612,0089,255000.0,2021-02-06T15:00:01.065441Z
28613,008b,4637000.0,2021-02-06T15:00:01.065441Z
28614,0090,102000.0,2021-02-06T15:00:01.065441Z
28615,0091,90000.0,2021-02-06T15:00:01.065441Z
28616,0092,112000.0,2021-02-06T15:00:01.065441Z
28617,0093,228000.0,2021-02-06T15:00:01.065441Z
28618,0094,154000.0,2021-02-06T15:00:01.065441Z
28619,0095,146000.0,2021-02-06T15:00:01.065441Z
28620,0096,156000.0,2021-02-06T15:00:01.065441Z
28621,0097,118000.0,2021-02-06T15:00:01.065441Z
28622,0098,166.0,2021-02-06T15:00:01.065441Z
28623,0099,187000.0,2021-02-06T15:00:01.065441Z
28624,009a,6442000.0,2021-02-06T15:00:01.065441Z
28625,0100,176000.0,2021-02-06T15:00:01.065441Z
28626,0101,280000.0,2021-02-06T15:00:01.065441Z
28627,0102,79000.0,2021-02-06T15:00:01.065441Z
28628,0104,165000.0,2021-02-06T15:00:01.065441Z
28629,0105,117000.0,2021-02-06T15:00:01.065441Z
28630,0106,91000.0,2021-02-06T15:00:01.065441Z
28631,0107,263000.0,2021-02-06T15:00:01.065441Z
28632,0111,2546000.0,2021-02-06T15:00:01.065441Z
28633,0113,1808000.0,2021-02-06T15:00:01.065441Z
28634,0114,1225000.0,2021-02-06T15:00:01.065441Z
28635,0115,327000.0,2021-02-06T15:00:01.065441Z
28636,0117,3749000.0,2021-02-06T15:00:01.065441Z
28637,0118,2587000.0,2021-02-06T15:00:01.065441Z
28638,0121,1572000.0,2021-02-06T15:00:01.065441Z
28639,0123,1239000.0,2021-02-06T15:00:01.065441Z
28640,0124,4006000.0,2021-02-06T15:00:01.065441Z
28641,0128,178000.0,2021-02-06T15:00:01.065441Z
28642,0130,320000.0,2021-02-06T15:00:01.065441Z
28643,0151,1499000.0,2021-02-06T15:00:01.065441Z
28644,016a,1164000.0,2021-02-06T15:00:01.065441Z
28645,0194,165000.0,2021-02-06T15:00:01.065441Z
28646,0201,4378000.0,2021-02-06T15:00:01.065441Z
28647,0202,4695000.0,2021-02-06T15:00:01.065441Z
28648,026a,450000.0,2021-02-06T15:00:01.065441Z
28649,109a,345000.0,2021-02-06T15:00:01.065441Z
28650,109b,372000.0,2021-02-06T15:00:01.065441Z
28651,109c,430000.0,2021-02-06T15:00:01.065441Z
28652,109d,147000.0,2021-02-06T15:00:01.065441Z
28653,0002,526000.0,2021-02-05T15:00:01.215252Z
28654,0005,4108000.0,2021-02-05T15:00:01.215252Z
28655,0006,5022000.0,2021-02-05T15:00:01.215252Z
28656,0007,4554000.0,2021-02-05T15:00:01.215252Z
28657,0008,3521000.0,2021-02-05T15:00:01.215252Z
28658,0009,1486000.0,2021-02-05T15:00:01.215252Z
28659,0010,2542000.0,2021-02-05T15:00:01.215252Z
28660,0012,950000.0,2021-02-05T15:00:01.215252Z
28661,0013,654000.0,2021-02-05T15:00:01.215252Z
28662,0014,298000.0,2021-02-05T15:00:01.215252Z
28663,0015,49000.0,2021-02-05T15:00:01.215252Z
28664,0016,2418000.0,2021-02-05T15:00:01.215252Z
28665,0017,1973.0,2021-02-05T15:00:01.215252Z
28666,0018,179000.0,2021-02-05T15:00:01.215252Z
28667,0019,5050000.0,2021-02-05T15:00:01.215252Z
28668,0027,794000.0,2021-02-05T15:00:01.215252Z
28669,0029,4150000.0,2021-02-05T15:00:01.215252Z
28670,0030,3291000.0,2021-02-05T15:00:01.215252Z
28671,0031,1473000.0,2021-02-05T15:00:01.215252Z
28672,0032,113000.0,2021-02-05T15:00:01.215252Z
28673,0033,714000.0,2021-02-05T15:00:01.215252Z
28674,0034,761000.0,2021-02-05T15:00:01.215252Z
28675,0035,459000.0,2021-02-05T15:00:01.215252Z
28676,0036,349000.0,2021-02-05T15:00:01.215252Z
28677,0037,2595000.0,2021-02-05T15:00:01.215252Z
28678,0038,1830000.0,2021-02-05T15:00:01.215252Z
28679,0039,1933000.0,2021-02-05T15:00:01.215252Z
28680,0040,395032.0,2021-02-05T15:00:01.215252Z
28681,0041,6000.0,2021-02-05T15:00:01.215252Z
28682,0042,102000.0,2021-02-05T15:00:01.215252Z
28683,0047,528000.0,2021-02-05T15:00:01.215252Z
28684,0048,241000.0,2021-02-05T15:00:01.215252Z
28685,0049,4203000.0,2021-02-05T15:00:01.215252Z
28686,0051,1523000.0,2021-02-05T15:00:01.215252Z
28687,0058,1008000.0,2021-02-05T15:00:01.215252Z
28688,0063,3788000.0,2021-02-05T15:00:01.215252Z
28689,0064,336000.0,2021-02-05T15:00:01.215252Z
28690,0065,782000.0,2021-02-05T15:00:01.215252Z
28691,0066,565000.0,2021-02-05T15:00:01.215252Z
28692,0067,511000.0,2021-02-05T15:00:01.215252Z
28693,0068,809000.0,2021-02-05T15:00:01.215252Z
28694,006a,426000.0,2021-02-05T15:00:01.215252Z
28695,0071,698000.0,2021-02-05T15:00:01.215252Z
28696,0072,707000.0,2021-02-05T15:00:01.215252Z
28697,0073,584000.0,2021-02-05T15:00:01.215252Z
28698,0074,582000.0,2021-02-05T15:00:01.215252Z
28699,0075,451000.0,2021-02-05T15:00:01.215252Z
28700,0076,789000.0,2021-02-05T15:00:01.215252Z
28701,0077,354000.0,2021-02-05T15:00:01.215252Z
28702,0080,153000.0,2021-02-05T15:00:01.215252Z
28703,0081,787000.0,2021-02-05T15:00:01.215252Z
28704,0083,207000.0,2021-02-05T15:00:01.215252Z
28705,0084,100000.0,2021-02-05T15:00:01.215252Z
28706,0085,389000.0,2021-02-05T15:00:01.215252Z
28707,0086,99000.0,2021-02-05T15:00:01.215252Z
28708,0087,1866000.0,2021-02-05T15:00:01.215252Z
28709,0088,117000.0,2021-02-05T15:00:01.215252Z
28710,0089,224000.0,2021-02-05T15:00:01.215252Z
28711,008b,4598000.0,2021-02-05T15:00:01.215252Z
28712,0090,100000.0,2021-02-05T15:00:01.215252Z
28713,0091,91000.0,2021-02-05T15:00:01.215252Z
28714,0092,119000.0,2021-02-05T15:00:01.215252Z
28715,0093,212000.0,2021-02-05T15:00:01.215252Z
28716,0094,161000.0,2021-02-05T15:00:01.215252Z
28717,0095,146000.0,2021-02-05T15:00:01.215252Z
28718,0096,164000.0,2021-02-05T15:00:01.215252Z
28719,0097,117000.0,2021-02-05T15:00:01.215252Z
28720,0098,168.0,2021-02-05T15:00:01.215252Z
28721,0099,188000.0,2021-02-05T15:00:01.215252Z
28722,009a,6657000.0,2021-02-05T15:00:01.215252Z
28723,0100,183000.0,2021-02-05T15:00:01.215252Z
28724,0101,283000.0,2021-02-05T15:00:01.215252Z
28725,0102,80000.0,2021-02-05T15:00:01.215252Z
28726,0104,164000.0,2021-02-05T15:00:01.215252Z
28727,0105,116000.0,2021-02-05T15:00:01.215252Z
28728,0106,90000.0,2021-02-05T15:00:01.215252Z
28729,0107,293000.0,2021-02-05T15:00:01.215252Z
28730,0111,2507000.0,2021-02-05T15:00:01.215252Z
28731,0113,1881000.0,2021-02-05T15:00:01.215252Z
28732,0114,1277000.0,2021-02-05T15:00:01.215252Z
28733,0115,387000.0,2021-02-05T15:00:01.215252Z
28734,0117,4154000.0,2021-02-05T15:00:01.215252Z
28735,0118,2708000.0,2021-02-05T15:00:01.215252Z
28736,0121,1553000.0,2021-02-05T15:00:01.215252Z
28737,0123,1213000.0,2021-02-05T15:00:01.215252Z
28738,0124,4233000.0,2021-02-05T15:00:01.215252Z
28739,0128,342000.0,2021-02-05T15:00:01.215252Z
28740,0130,324000.0,2021-02-05T15:00:01.215252Z
28741,0151,1484000.0,2021-02-05T15:00:01.215252Z
28742,016a,1162000.0,2021-02-05T15:00:01.215252Z
28743,0194,228000.0,2021-02-05T15:00:01.215252Z
28744,0201,4866000.0,2021-02-05T15:00:01.215252Z
28745,0202,4729000.0,2021-02-05T15:00:01.215252Z
28746,026a,518000.0,2021-02-05T15:00:01.215252Z
28747,109a,384000.0,2021-02-05T15:00:01.215252Z
28748,109b,375000.0,2021-02-05T15:00:01.215252Z
28749,109c,416000.0,2021-02-05T15:00:01.215252Z
28750,109d,152000.0,2021-02-05T15:00:01.215252Z
28751,0002,535000.0,2021-02-04T15:00:01.942605Z
28752,0005,4068000.0,2021-02-04T15:00:01.942605Z
28753,0006,4911000.0,2021-02-04T15:00:01.942605Z
28754,0007,4446000.0,2021-02-04T15:00:01.942605Z
28755,0008,3644000.0,2021-02-04T15:00:01.942605Z
28756,0009,1509000.0,2021-02-04T15:00:01.942605Z
28757,0012,997000.0,2021-02-04T15:00:01.942605Z
28758,0013,653000.0,2021-02-04T15:00:01.942605Z
28759,0014,339000.0,2021-02-04T15:00:01.942605Z
28760,0015,50000.0,2021-02-04T15:00:01.942605Z
28761,0016,2413000.0,2021-02-04T15:00:01.942605Z
28762,0017,2028.0,2021-02-04T15:00:01.942605Z
28763,0018,181000.0,2021-02-04T15:00:01.942605Z
28764,0019,5113000.0,2021-02-04T15:00:01.942605Z
28765,0027,857000.0,2021-02-04T15:00:01.942605Z
28766,0029,4018000.0,2021-02-04T15:00:01.942605Z
28767,0030,3201000.0,2021-02-04T15:00:01.942605Z
28768,0031,1479000.0,2021-02-04T15:00:01.942605Z
28769,0032,109000.0,2021-02-04T15:00:01.942605Z
28770,0033,722000.0,2021-02-04T15:00:01.942605Z
28771,0034,660000.0,2021-02-04T15:00:01.942605Z
28772,0035,444000.0,2021-02-04T15:00:01.942605Z
28773,0036,344000.0,2021-02-04T15:00:01.942605Z
28774,0037,2792000.0,2021-02-04T15:00:01.942605Z
28775,0038,1784000.0,2021-02-04T15:00:01.942605Z
28776,0039,1936000.0,2021-02-04T15:00:01.942605Z
28777,0040,381011.0,2021-02-04T15:00:01.942605Z
28778,0041,10000.0,2021-02-04T15:00:01.942605Z
28779,0042,99000.0,2021-02-04T15:00:01.942605Z
28780,0047,600000.0,2021-02-04T15:00:01.942605Z
28781,0048,208000.0,2021-02-04T15:00:01.942605Z
28782,0049,4217000.0,2021-02-04T15:00:01.942605Z
28783,0051,1552000.0,2021-02-04T15:00:01.942605Z
28784,0058,969000.0,2021-02-04T15:00:01.942605Z
28785,0063,3871000.0,2021-02-04T15:00:01.942605Z
28786,0064,332000.0,2021-02-04T15:00:01.942605Z
28787,0065,798000.0,2021-02-04T15:00:01.942605Z
28788,0066,547000.0,2021-02-04T15:00:01.942605Z
28789,0067,523000.0,2021-02-04T15:00:01.942605Z
28790,0068,811000.0,2021-02-04T15:00:01.942605Z
28791,006a,421000.0,2021-02-04T15:00:01.942605Z
28792,0071,740000.0,2021-02-04T15:00:01.942605Z
28793,0072,780000.0,2021-02-04T15:00:01.942605Z
28794,0073,646000.0,2021-02-04T15:00:01.942605Z
28795,0074,655000.0,2021-02-04T15:00:01.942605Z
28796,0075,498000.0,2021-02-04T15:00:01.942605Z
28797,0076,893000.0,2021-02-04T15:00:01.942605Z
28798,0077,404000.0,2021-02-04T15:00:01.942605Z
28799,0080,151000.0,2021-02-04T15:00:01.942605Z
28800,0081,687000.0,2021-02-04T15:00:01.942605Z
28801,0083,214000.0,2021-02-04T15:00:01.942605Z
28802,0084,112000.0,2021-02-04T15:00:01.942605Z
28803,0085,424000.0,2021-02-04T15:00:01.942605Z
28804,0086,105000.0,2021-02-04T15:00:01.942605Z
28805,0087,1910000.0,2021-02-04T15:00:01.942605Z
28806,0088,124000.0,2021-02-04T15:00:01.942605Z
28807,0089,258000.0,2021-02-04T15:00:01.942605Z
28808,008b,4685000.0,2021-02-04T15:00:01.942605Z
28809,0090,97000.0,2021-02-04T15:00:01.942605Z
28810,0091,95000.0,2021-02-04T15:00:01.942605Z
28811,0092,135000.0,2021-02-04T15:00:01.942605Z
28812,0093,235000.0,2021-02-04T15:00:01.942605Z
28813,0094,171000.0,2021-02-04T15:00:01.942605Z
28814,0095,152000.0,2021-02-04T15:00:01.942605Z
28815,0096,179000.0,2021-02-04T15:00:01.942605Z
28816,0097,115000.0,2021-02-04T15:00:01.942605Z
28817,0098,168.0,2021-02-04T15:00:01.942605Z
28818,0099,179000.0,2021-02-04T15:00:01.942605Z
28819,009a,6486000.0,2021-02-04T15:00:01.942605Z
28820,0100,215000.0,2021-02-04T15:00:01.942605Z
28821,0101,254000.0,2021-02-04T15:00:01.942605Z
28822,0102,85000.0,2021-02-04T15:00:01.942605Z
28823,0104,172000.0,2021-02-04T15:00:01.942605Z
28824,0105,115000.0,2021-02-04T15:00:01.942605Z
28825,0106,95000.0,2021-02-04T15:00:01.942605Z
28826,0107,293000.0,2021-02-04T15:00:01.942605Z
28827,0111,2584000.0,2021-02-04T15:00:01.942605Z
28828,0113,1891000.0,2021-02-04T15:00:01.942605Z
28829,0114,1362000.0,2021-02-04T15:00:01.942605Z
28830,0115,452000.0,2021-02-04T15:00:01.942605Z
28831,0117,3975000.0,2021-02-04T15:00:01.942605Z
28832,0118,2743000.0,2021-02-04T15:00:01.942605Z
28833,0121,1515000.0,2021-02-04T15:00:01.942605Z
28834,0123,1273000.0,2021-02-04T15:00:01.942605Z
28835,0124,4380000.0,2021-02-04T15:00:01.942605Z
28836,0128,384000.0,2021-02-04T15:00:01.942605Z
28837,0130,326000.0,2021-02-04T15:00:01.942605Z
28838,0151,1164000.0,2021-02-04T15:00:01.942605Z
28839,016a,1144000.0,2021-02-04T15:00:01.942605Z
28840,0194,271000.0,2021-02-04T15:00:01.942605Z
28841,0201,5785000.0,2021-02-04T15:00:01.942605Z
28842,0202,4661000.0,2021-02-04T15:00:01.942605Z
28843,026a,538000.0,2021-02-04T15:00:01.942605Z
28844,109a,374000.0,2021-02-04T15:00:01.942605Z
28845,109b,381000.0,2021-02-04T15:00:01.942605Z
28846,109c,441000.0,2021-02-04T15:00:01.942605Z
28847,109d,154000.0,2021-02-04T15:00:01.942605Z
28848,0002,532000.0,2021-02-03T15:00:01.618724Z
28849,0005,4128000.0,2021-02-03T15:00:01.618724Z
28850,0006,4779000.0,2021-02-03T15:00:01.618724Z
28851,0007,4317000.0,2021-02-03T15:00:01.618724Z
28852,0008,3476000.0,2021-02-03T15:00:01.618724Z
28853,0009,1468000.0,2021-02-03T15:00:01.618724Z
28854,0012,995000.0,2021-02-03T15:00:01.618724Z
28855,0013,562000.0,2021-02-03T15:00:01.618724Z
28856,0014,333000.0,2021-02-03T15:00:01.618724Z
28857,0015,47000.0,2021-02-03T15:00:01.618724Z
28858,0016,2355000.0,2021-02-03T15:00:01.618724Z
28859,0017,2014.0,2021-02-03T15:00:01.618724Z
28860,0018,189000.0,2021-02-03T15:00:01.618724Z
28861,0019,5155000.0,2021-02-03T15:00:01.618724Z
28862,0027,851000.0,2021-02-03T15:00:01.618724Z
28863,0029,3921000.0,2021-02-03T15:00:01.618724Z
28864,0030,3011000.0,2021-02-03T15:00:01.618724Z
28865,0031,1470000.0,2021-02-03T15:00:01.618724Z
28866,0032,101000.0,2021-02-03T15:00:01.618724Z
28867,0033,728000.0,2021-02-03T15:00:01.618724Z
28868,0034,658000.0,2021-02-03T15:00:01.618724Z
28869,0035,444000.0,2021-02-03T15:00:01.618724Z
28870,0036,311000.0,2021-02-03T15:00:01.618724Z
28871,0037,2736000.0,2021-02-03T15:00:01.618724Z
28872,0038,1770000.0,2021-02-03T15:00:01.618724Z
28873,0039,2063000.0,2021-02-03T15:00:01.618724Z
28874,0040,370000.0,2021-02-03T15:00:01.618724Z
28875,0041,12000.0,2021-02-03T15:00:01.618724Z
28876,0042,80000.0,2021-02-03T15:00:01.618724Z
28877,0047,575000.0,2021-02-03T15:00:01.618724Z
28878,0048,189000.0,2021-02-03T15:00:01.618724Z
28879,0049,3762000.0,2021-02-03T15:00:01.618724Z
28880,0051,1559000.0,2021-02-03T15:00:01.618724Z
28881,0058,926000.0,2021-02-03T15:00:01.618724Z
28882,0063,3709000.0,2021-02-03T15:00:01.618724Z
28883,0064,321000.0,2021-02-03T15:00:01.618724Z
28884,0065,784000.0,2021-02-03T15:00:01.618724Z
28885,0066,600000.0,2021-02-03T15:00:01.618724Z
28886,0067,535000.0,2021-02-03T15:00:01.618724Z
28887,0068,802000.0,2021-02-03T15:00:01.618724Z
28888,006a,419000.0,2021-02-03T15:00:01.618724Z
28889,0071,721000.0,2021-02-03T15:00:01.618724Z
28890,0072,777000.0,2021-02-03T15:00:01.618724Z
28891,0073,637000.0,2021-02-03T15:00:01.618724Z
28892,0074,650000.0,2021-02-03T15:00:01.618724Z
28893,0075,487000.0,2021-02-03T15:00:01.618724Z
28894,0076,885000.0,2021-02-03T15:00:01.618724Z
28895,0077,404000.0,2021-02-03T15:00:01.618724Z
28896,0080,149000.0,2021-02-03T15:00:01.618724Z
28897,0081,703000.0,2021-02-03T15:00:01.618724Z
28898,0083,216000.0,2021-02-03T15:00:01.618724Z
28899,0084,112000.0,2021-02-03T15:00:01.618724Z
28900,0085,438000.0,2021-02-03T15:00:01.618724Z
28901,0086,102000.0,2021-02-03T15:00:01.618724Z
28902,0087,1958000.0,2021-02-03T15:00:01.618724Z
28903,0088,118000.0,2021-02-03T15:00:01.618724Z
28904,0089,236000.0,2021-02-03T15:00:01.618724Z
28905,008b,4579000.0,2021-02-03T15:00:01.618724Z
28906,0090,91000.0,2021-02-03T15:00:01.618724Z
28907,0091,91000.0,2021-02-03T15:00:01.618724Z
28908,0092,128000.0,2021-02-03T15:00:01.618724Z
28909,0093,214000.0,2021-02-03T15:00:01.618724Z
28910,0094,165000.0,2021-02-03T15:00:01.618724Z
28911,0095,149000.0,2021-02-03T15:00:01.618724Z
28912,0096,169000.0,2021-02-03T15:00:01.618724Z
28913,0097,115000.0,2021-02-03T15:00:01.618724Z
28914,0098,168.0,2021-02-03T15:00:01.618724Z
28915,0099,140000.0,2021-02-03T15:00:01.618724Z
28916,009a,6560000.0,2021-02-03T15:00:01.618724Z
28917,0100,208000.0,2021-02-03T15:00:01.618724Z
28918,0101,253000.0,2021-02-03T15:00:01.618724Z
28919,0102,82000.0,2021-02-03T15:00:01.618724Z
28920,0104,169000.0,2021-02-03T15:00:01.618724Z
